x,y,intensity,ultra,lidar
0,0,32,20,36447
0,0,33,20,226
0,0,33,20,226
0,0,34,20,227
0,0,31,20,227
0,4,32,20,227
0,4,30,765,227
0,4,33,20,228
0,4,33,20,228
0,4,33,20,227
0,8,31,20,227
0,8,32,20,228
0,8,32,20,228
0,8,32,20,227
0,8,32,20,227
0,12,32,20,227
0,12,31,765,227
0,12,31,20,228
0,12,32,20,228
0,12,32,20,227
0,16,34,20,227
0,16,32,20,227
0,16,29,20,227
0,16,34,20,227
0,16,32,20,227
0,20,34,20,226
0,20,31,20,226
0,20,34,20,227
0,20,33,20,227
0,20,32,20,228
0,24,34,20,228
0,24,33,20,227
0,24,33,20,227
0,24,34,20,227
0,24,30,20,227
0,28,32,20,226
0,28,32,765,226
0,28,31,20,227
0,28,34,20,227
0,28,32,20,227
0,32,31,20,227
0,32,32,20,227
0,32,30,20,227
0,32,33,20,226
0,32,33,20,226
0,36,30,20,226
0,36,32,20,226
0,36,36,20,226
0,36,32,20,226
0,36,31,20,226
0,40,32,20,226
0,40,30,20,226
0,40,32,20,226
0,40,31,20,227
0,40,32,20,227
0,44,32,20,225
0,44,33,765,225
0,44,32,20,226
0,44,32,20,226
0,44,32,20,225
0,48,35,20,225
0,48,33,20,225
0,48,31,20,225
0,48,34,20,226
0,48,32,20,226
0,52,32,20,226
0,52,31,20,226
0,52,32,20,225
0,52,31,20,225
0,52,33,20,225
0,56,32,21,225
0,56,33,21,224
0,56,31,21,224
0,56,32,21,226
0,56,35,21,226
0,60,33,21,225
0,60,34,22,225
0,60,30,21,225
0,60,34,20,225
0,60,30,21,226
0,64,32,22,226
0,64,33,22,225
0,64,33,22,225
0,64,35,22,225
0,64,31,22,225
0,68,29,21,226
0,68,35,765,226
0,68,33,21,224
0,68,34,21,224
0,68,30,21,224
0,72,34,21,224
0,72,29,21,224
0,72,32,21,224
0,72,33,21,223
0,72,34,21,223
0,76,38,21,224
0,76,34,22,224
0,76,33,21,224
0,76,34,21,224
0,76,32,21,223
0,80,31,21,223
0,80,33,21,224
0,80,31,21,224
0,80,32,21,223
0,80,34,21,223
0,84,30,20,222
0,84,33,20,222
0,84,31,20,223
0,84,34,20,223
0,84,33,20,224
0,88,31,20,224
0,88,34,20,224
0,88,35,20,224
0,88,33,20,224
0,88,31,20,224
0,92,34,20,224
0,92,35,20,224
0,92,35,20,223
0,92,35,20,223
0,92,34,20,223
0,96,33,20,223
0,96,31,20,223
0,96,32,20,223
0,96,32,20,222
0,96,34,20,222
0,100,30,20,225
0,100,37,20,225
0,100,35,20,223
0,100,32,20,223
0,100,33,20,224
0,104,34,20,224
0,104,33,20,223
0,104,34,20,223
0,104,29,20,222
0,104,31,20,222
0,108,30,20,223
0,108,31,20,223
0,108,36,20,223
0,108,35,20,223
0,108,31,20,222
0,112,33,20,222
0,112,32,20,222
0,112,32,20,222
0,112,31,20,222
0,112,32,20,221
0,116,31,20,221
0,116,33,20,221
0,116,30,20,221
0,116,34,20,221
0,116,35,20,221
0,120,32,20,220
0,120,33,765,220
0,120,31,20,222
0,120,32,20,222
0,120,34,20,221
4,120,32,20,221
4,120,34,20,222
4,120,34,20,222
4,120,34,20,222
4,120,34,20,222
4,116,34,20,221
4,116,33,20,221
4,116,35,20,222
4,116,32,20,222
4,116,35,20,222
4,112,33,20,222
4,112,34,20,222
4,112,33,20,222
4,112,30,20,221
4,112,35,20,221
4,108,31,20,221
4,108,35,20,221
4,108,33,20,221
4,108,36,20,221
4,108,33,20,222
4,104,34,20,222
4,104,34,20,221
4,104,31,20,221
4,104,33,20,223
4,104,34,20,223
4,100,33,20,220
4,100,32,21,220
4,100,33,20,222
4,100,33,20,222
4,100,36,20,220
4,96,30,20,220
4,96,35,20,220
4,96,34,20,222
4,96,35,20,222
4,96,33,20,221
4,92,34,23,221
4,92,34,23,221
4,92,32,23,221
4,92,32,23,223
4,92,34,23,223
4,88,31,23,221
4,88,32,765,221
4,88,34,23,221
4,88,34,23,221
4,88,32,23,220
4,84,32,22,220
4,84,31,22,222
4,84,31,22,222
4,84,36,22,220
4,84,31,22,220
4,80,32,21,221
4,80,33,765,221
4,80,30,21,221
4,80,34,21,221
4,80,31,21,221
4,76,34,22,221
4,76,34,22,222
4,76,34,22,222
4,76,31,22,220
4,76,34,22,220
4,72,34,22,221
4,72,36,24,221
4,72,35,22,220
4,72,33,22,220
4,72,31,22,220
4,68,33,21,220
4,68,36,21,220
4,68,32,21,220
4,68,35,21,219
4,68,34,21,219
4,64,34,21,219
4,64,31,765,219
4,64,32,21,219
4,64,34,21,219
4,64,35,21,220
4,60,33,21,220
4,60,34,21,219
4,60,33,21,219
4,60,33,21,220
4,60,35,21,220
4,56,32,22,220
4,56,35,23,220
4,56,32,22,219
4,56,31,22,219
4,56,36,22,219
4,52,33,24,219
4,52,31,24,221
4,52,31,24,221
4,52,33,24,220
4,52,33,24,220
4,48,34,20,220
4,48,33,765,220
4,48,34,20,222
4,48,31,20,222
4,48,35,20,221
4,44,34,20,221
4,44,35,20,220
4,44,32,20,220
4,44,34,20,220
4,44,36,20,220
4,40,36,20,221
4,40,30,765,221
4,40,34,20,221
4,40,32,20,221
4,40,30,20,221
4,36,32,20,221
4,36,35,20,221
4,36,34,20,221
4,36,33,20,221
4,36,35,20,221
4,32,34,20,222
4,32,33,20,222
4,32,35,20,222
4,32,31,20,222
4,32,35,20,222
4,28,35,20,222
4,28,33,20,222
4,28,32,20,222
4,28,36,20,222
4,28,32,20,222
4,24,33,20,220
4,24,34,765,220
4,24,34,20,221
4,24,33,20,221
4,24,32,20,222
4,20,31,20,222
4,20,32,20,222
4,20,34,20,222
4,20,33,20,222
4,20,32,20,222
4,16,32,20,222
4,16,35,20,222
4,16,33,20,221
4,16,33,20,221
4,16,34,20,221
4,12,32,20,221
4,12,35,20,224
4,12,35,20,224
4,12,34,20,223
4,12,31,20,223
4,8,34,20,222
4,8,28,765,222
4,8,31,20,223
4,8,31,20,223
4,8,32,20,223
4,4,33,20,223
4,4,32,20,224
4,4,32,20,224
4,4,32,20,222
4,4,34,20,222
4,0,33,20,223
4,0,33,21,223
4,0,32,20,224
4,0,32,20,224
4,0,30,20,223
8,0,32,20,223
8,0,32,20,223
8,0,34,20,223
8,0,33,20,222
8,0,35,20,222
8,4,37,20,223
8,4,35,765,223
8,4,30,20,223
8,4,34,20,223
8,4,34,20,224
8,8,34,20,224
8,8,32,20,222
8,8,35,20,222
8,8,32,20,221
8,8,33,20,221
8,12,33,20,223
8,12,34,765,223
8,12,30,20,224
8,12,33,20,224
8,12,33,20,223
8,16,34,20,223
8,16,32,20,222
8,16,32,20,222
8,16,36,20,223
8,16,33,20,223
8,20,32,20,222
8,20,33,765,222
8,20,33,20,223
8,20,33,20,223
8,20,34,20,221
8,24,32,20,221
8,24,28,20,221
8,24,31,20,221
8,24,33,20,221
8,24,34,20,222
8,28,32,20,222
8,28,32,20,220
8,28,35,20,220
8,28,34,20,221
8,28,34,20,221
8,32,33,20,221
8,32,32,20,221
8,32,32,20,221
8,32,33,20,221
8,32,31,20,222
8,36,33,20,222
8,36,33,20,220
8,36,32,20,220
8,36,35,20,218
8,36,32,20,218
8,40,34,20,220
8,40,34,20,220
8,40,34,20,218
8,40,34,20,218
8,40,36,20,219
8,44,35,20,219
8,44,34,20,217
8,44,34,20,217
8,44,37,20,217
8,44,34,20,217
8,48,30,20,215
8,48,34,20,215
8,48,34,20,212
8,48,34,20,212
8,48,32,20,212
8,52,34,24,212
8,52,33,24,206
8,52,33,24,206
8,52,36,24,207
8,52,31,24,207
8,56,34,24,207
8,56,33,43,207
8,56,30,24,202
8,56,32,24,202
8,56,34,24,203
8,60,33,26,203
8,60,33,26,200
8,60,32,26,200
8,60,35,26,200
8,60,35,26,200
8,64,36,25,201
8,64,34,765,201
8,64,36,25,202
8,64,33,25,202
8,64,34,25,202
8,68,32,26,202
8,68,33,26,206
8,68,34,26,206
8,68,36,26,206
8,68,31,26,206
8,72,34,26,208
8,72,34,765,208
8,72,34,26,214
8,72,34,26,214
8,72,35,26,212
8,76,34,34,212
8,76,35,34,218
8,76,36,34,218
8,76,35,34,216
8,76,34,34,216
8,80,33,83,218
8,80,32,82,218
8,80,33,83,219
8,80,34,83,219
8,80,28,83,218
8,84,34,29,218
8,84,33,29,221
8,84,32,29,221
8,84,33,29,219
8,84,34,29,219
8,88,36,26,220
8,88,36,765,220
8,88,33,26,220
8,88,31,26,220
8,88,34,26,221
8,92,34,26,221
8,92,35,26,221
8,92,33,26,221
8,92,35,26,220
8,92,35,26,220
8,96,34,41,219
8,96,34,765,219
8,96,32,41,221
8,96,34,41,221
8,96,35,41,222
8,100,35,21,222
8,100,34,21,221
8,100,33,21,221
8,100,37,21,220
8,100,33,21,220
8,104,35,20,220
8,104,38,21,220
8,104,34,20,220
8,104,32,20,220
8,104,33,20,220
8,108,34,20,220
8,108,32,20,220
8,108,33,20,220
8,108,32,20,219
8,108,33,20,219
8,112,34,20,220
8,112,32,20,220
8,112,33,20,220
8,112,35,20,220
8,112,35,20,221
8,116,34,20,221
8,116,34,20,221
8,116,31,20,221
8,116,32,20,221
8,116,33,20,221
8,120,35,20,219
8,120,32,20,219
8,120,34,20,220
8,120,33,20,220
8,120,33,20,220
12,120,33,20,220
12,120,33,20,219
12,120,33,20,219
12,120,32,20,218
12,120,32,20,218
12,116,36,20,220
12,116,33,765,220
12,116,34,20,219
12,116,34,20,219
12,116,32,20,219
12,112,30,20,219
12,112,34,20,221
12,112,33,20,221
12,112,35,20,219
12,112,33,20,219
12,108,34,20,220
12,108,35,20,220
12,108,35,20,220
12,108,37,20,220
12,108,33,20,219
12,104,34,21,219
12,104,33,21,220
12,104,33,21,220
12,104,34,21,218
12,104,34,21,218
12,100,37,23,220
12,100,32,765,220
12,100,33,23,220
12,100,36,23,220
12,100,33,23,219
12,96,35,32,219
12,96,34,32,219
12,96,35,32,219
12,96,34,32,220
12,96,33,32,220
12,92,34,33,220
12,92,35,765,220
12,92,32,33,218
12,92,37,33,218
12,92,34,33,217
12,88,35,317,217
12,88,34,317,218
12,88,36,317,218
12,88,35,317,217
12,88,33,317,217
12,84,35,765,218
12,84,34,765,218
12,84,35,765,214
12,84,35,765,214
12,84,35,765,213
12,80,33,37,213
12,80,36,36,199
12,80,33,37,199
12,80,34,37,199
12,80,31,37,199
12,76,35,31,200
12,76,33,765,200
12,76,37,31,172
12,76,37,31,172
12,76,35,31,173
12,72,36,33,173
12,72,33,33,147
12,72,34,33,147
12,72,39,33,146
12,72,33,33,146
12,68,37,32,147
12,68,36,765,147
12,68,36,32,132
12,68,36,32,132
12,68,32,32,133
12,64,34,28,133
12,64,37,28,124
12,64,36,28,124
12,64,34,28,124
12,64,33,28,124
12,60,37,25,125
12,60,36,37,125
12,60,34,25,121
12,60,34,25,121
12,60,34,25,121
12,56,35,24,121
12,56,35,24,125
12,56,32,24,125
12,56,34,24,126
12,56,35,24,126
12,52,35,22,126
12,52,35,33,126
12,52,35,22,138
12,52,35,22,138
12,52,37,22,136
12,48,35,20,136
12,48,35,20,159
12,48,36,20,159
12,48,35,20,160
12,48,36,20,160
12,44,31,20,160
12,44,33,20,160
12,44,31,20,185
12,44,36,20,185
12,44,33,20,186
12,40,32,20,186
12,40,34,20,204
12,40,33,20,204
12,40,32,20,205
12,40,33,20,205
12,36,33,20,204
12,36,33,765,204
12,36,34,20,214
12,36,32,20,214
12,36,32,20,213
12,32,32,20,213
12,32,33,20,216
12,32,34,20,216
12,32,33,20,216
12,32,31,20,216
12,28,33,20,215
12,28,34,765,215
12,28,35,20,219
12,28,36,20,219
12,28,31,20,217
12,24,36,20,217
12,24,34,20,219
12,24,34,20,219
12,24,34,20,219
12,24,32,20,219
12,20,33,20,218
12,20,32,765,218
12,20,33,20,219
12,20,31,20,219
12,20,31,20,218
12,16,33,20,218
12,16,32,20,221
12,16,34,20,221
12,16,33,20,220
12,16,32,20,220
12,12,33,20,220
12,12,35,765,220
12,12,34,20,220
12,12,34,20,220
12,12,33,20,220
12,8,31,20,220
12,8,34,20,221
12,8,35,20,221
12,8,35,20,220
12,8,32,20,220
12,4,29,20,219
12,4,33,765,219
12,4,29,20,221
12,4,32,20,221
12,4,34,20,222
12,0,33,20,222
12,0,33,20,222
12,0,34,20,222
12,0,33,20,222
12,0,32,20,222
16,0,29,20,223
16,0,34,765,223
16,0,33,20,222
16,0,32,20,222
16,0,32,20,221
16,4,32,20,221
16,4,35,20,220
16,4,33,20,220
16,4,33,20,220
16,4,32,20,220
16,8,33,20,221
16,8,35,765,221
16,8,35,20,219
16,8,32,20,219
16,8,33,20,218
16,12,31,20,218
16,12,34,20,219
16,12,33,20,219
16,12,34,20,217
16,12,34,20,217
16,16,34,21,219
16,16,32,765,219
16,16,34,21,218
16,16,34,21,218
16,16,32,21,219
16,20,32,20,219
16,20,31,20,218
16,20,31,20,218
16,20,35,20,218
16,20,33,20,218
16,24,33,20,218
16,24,37,765,218
16,24,34,20,218
16,24,32,20,218
16,24,30,20,217
16,28,33,20,217
16,28,35,20,215
16,28,35,20,215
16,28,34,20,214
16,28,33,20,214
16,32,35,20,214
16,32,34,20,214
16,32,33,20,210
16,32,31,20,210
16,32,33,20,209
16,36,35,20,209
16,36,33,20,188
16,36,35,20,188
16,36,37,20,190
16,36,32,20,190
16,40,36,20,188
16,40,36,20,188
16,40,34,20,148
16,40,36,20,148
16,40,35,20,151
16,44,35,20,151
16,44,37,20,116
16,44,35,20,116
16,44,36,20,113
16,44,37,20,113
16,48,45,20,114
16,48,35,765,114
16,48,34,20,89
16,48,38,20,89
16,48,36,20,88
16,52,35,23,88
16,52,36,23,73
16,52,38,23,73
16,52,37,23,73
16,52,38,22,73
16,56,48,28,74
16,56,37,31,74
16,56,37,28,63
16,56,34,28,63
16,56,38,28,63
16,60,33,26,63
16,60,39,26,60
16,60,33,26,60
16,60,39,26,60
16,60,42,26,60
16,64,36,25,59
16,64,36,50,59
16,64,38,25,60
16,64,39,25,60
16,64,39,25,59
16,68,37,27,59
16,68,40,27,64
16,68,41,27,64
16,68,37,27,64
16,68,38,27,64
16,72,37,28,63
16,72,37,765,63
16,72,38,28,74
16,72,38,28,74
16,72,38,28,74
16,76,38,28,74
16,76,38,28,84
16,76,38,28,84
16,76,36,28,85
16,76,39,28,85
16,80,37,33,84
16,80,38,36,84
16,80,36,33,108
16,80,39,34,108
16,80,37,34,109
16,84,35,247,109
16,84,37,247,146
16,84,35,247,146
16,84,36,40,145
16,84,36,40,145
16,88,38,43,146
16,88,40,42,146
16,88,37,43,191
16,88,38,43,191
16,88,38,43,192
16,92,40,317,192
16,92,36,765,213
16,92,36,765,213
16,92,34,765,213
16,92,37,317,213
16,96,35,765,214
16,96,34,765,214
16,96,32,765,217
16,96,33,765,217
16,96,38,765,218
16,100,36,31,218
16,100,36,31,217
16,100,35,31,217
16,100,34,31,219
16,100,36,31,219
16,104,37,24,218
16,104,35,765,218
16,104,33,24,219
16,104,34,24,219
16,104,33,24,219
16,108,35,21,219
16,108,36,21,217
16,108,33,21,217
16,108,32,21,219
16,108,35,21,219
16,112,30,20,219
16,112,34,20,219
16,112,33,20,220
16,112,31,20,220
16,112,35,20,220
16,116,34,20,220
16,116,33,20,220
16,116,34,20,220
16,116,33,20,220
16,116,34,20,220
16,120,35,20,219
16,120,34,20,219
16,120,33,20,219
16,120,35,20,219
16,120,35,20,218
20,120,34,20,218
20,120,34,20,220
20,120,34,20,220
20,120,35,20,220
20,120,35,20,220
20,116,34,20,219
20,116,36,20,219
20,116,33,20,218
20,116,31,20,218
20,116,35,20,219
20,112,35,20,219
20,112,33,20,217
20,112,35,20,217
20,112,37,20,219
20,112,32,20,219
20,108,34,22,218
20,108,34,21,218
20,108,35,22,217
20,108,36,21,217
20,108,34,22,217
20,104,35,41,217
20,104,35,41,218
20,104,35,41,218
20,104,37,41,217
20,104,36,41,217
20,100,37,26,218
20,100,36,765,218
20,100,36,26,217
20,100,36,26,217
20,100,34,26,216
20,96,37,765,216
20,96,37,765,210
20,96,38,765,210
20,96,37,765,210
20,96,38,765,210
20,92,37,765,210
20,92,42,765,210
20,92,37,765,177
20,92,37,765,177
20,92,39,765,176
20,88,39,28,176
20,88,37,28,118
20,88,38,28,118
20,88,40,28,122
20,88,40,28,122
20,84,46,765,118
20,84,45,765,118
20,84,43,765,82
20,84,43,765,82
20,84,42,765,82
20,80,46,765,82
20,80,42,765,58
20,80,45,765,58
20,80,44,765,59
20,80,44,765,59
20,76,44,25,59
20,76,47,55,59
20,76,46,25,45
20,76,51,25,45
20,76,47,25,45
20,72,47,25,45
20,72,50,25,43
20,72,48,25,43
20,72,48,25,42
20,72,46,25,42
20,68,70,28,38
20,68,53,33,38
20,68,50,28,37
20,68,51,28,37
20,68,50,28,37
20,64,50,27,37
20,64,51,27,34
20,64,48,27,34
20,64,48,27,33
20,64,48,27,33
20,60,47,25,34
20,60,49,27,34
20,60,49,25,32
20,60,46,25,32
20,60,47,25,32
20,56,48,25,32
20,56,47,25,32
20,56,44,25,32
20,56,47,25,32
20,56,45,25,32
20,52,60,21,32
20,52,46,765,32
20,52,43,21,36
20,52,41,21,36
20,52,43,21,37
20,48,42,21,37
20,48,42,21,43
20,48,41,21,43
20,48,41,21,42
20,48,38,21,42
20,44,41,20,42
20,44,37,20,42
20,44,37,20,58
20,44,37,20,58
20,44,37,20,57
20,40,36,20,57
20,40,37,20,85
20,40,40,20,85
20,40,36,20,84
20,40,35,20,84
20,36,38,20,85
20,36,36,20,85
20,36,36,20,122
20,36,32,20,122
20,36,38,20,126
20,32,35,20,126
20,32,39,20,173
20,32,34,20,173
20,32,36,20,174
20,32,39,20,174
20,28,33,20,174
20,28,33,765,174
20,28,36,20,205
20,28,35,20,205
20,28,34,20,206
20,24,32,20,206
20,24,35,20,212
20,24,34,20,212
20,24,32,20,214
20,24,35,20,214
20,20,31,20,214
20,20,33,765,214
20,20,33,20,214
20,20,33,20,214
20,20,35,20,214
20,16,32,20,214
20,16,34,20,217
20,16,30,20,217
20,16,36,20,215
20,16,33,20,215
20,12,34,20,216
20,12,33,765,216
20,12,32,20,218
20,12,31,20,218
20,12,35,20,217
20,8,30,20,217
20,8,33,20,218
20,8,32,20,218
20,8,32,20,217
20,8,30,20,217
20,4,34,20,218
20,4,33,765,218
20,4,32,20,218
20,4,33,20,218
20,4,33,20,218
20,0,33,20,218
20,0,33,20,219
20,0,32,20,219
20,0,34,20,218
20,0,33,20,218
24,0,33,20,218
24,0,32,765,218
24,0,34,20,217
24,0,31,20,217
24,0,33,20,219
24,4,34,20,219
24,4,33,20,217
24,4,34,20,217
24,4,34,20,217
24,4,32,20,217
24,8,35,20,217
24,8,34,765,217
24,8,35,20,217
24,8,32,20,217
24,8,34,20,216
24,12,33,20,216
24,12,32,20,217
24,12,32,20,217
24,12,32,20,216
24,12,33,20,216
24,16,33,20,216
24,16,35,20,216
24,16,35,20,216
24,16,33,20,216
24,16,34,20,216
24,20,33,20,216
24,20,34,20,212
24,20,36,20,212
24,20,33,20,213
24,20,34,20,213
24,24,35,20,214
24,24,35,765,214
24,24,31,20,208
24,24,35,20,208
24,24,35,20,209
24,28,38,20,209
24,28,36,20,180
24,28,37,20,180
24,28,38,20,180
24,28,34,20,180
24,32,35,20,179
24,32,39,20,179
24,32,36,20,120
24,32,35,20,120
24,32,33,20,124
24,36,38,20,124
24,36,40,20,77
24,36,39,20,77
24,36,38,20,77
24,36,38,20,77
24,40,48,20,78
24,40,41,20,78
24,40,43,20,45
24,40,44,20,45
24,40,42,20,45
24,44,46,20,44
24,44,46,20,44
24,44,48,20,31
24,44,51,20,31
24,44,50,20,30
24,48,56,22,30
24,48,55,22,26
24,48,57,22,26
24,48,53,22,26
24,48,57,22,26
24,52,85,28,26
24,52,64,34,26
24,52,65,28,23
24,52,64,28,23
24,52,63,28,23
24,56,76,30,23
24,56,74,30,23
24,56,75,30,23
24,56,73,30,23
24,56,70,30,23
24,60,78,26,23
24,60,84,33,23
24,60,82,26,23
24,60,78,26,23
24,60,78,26,23
24,64,84,765,23
24,64,90,765,23
24,64,86,765,23
24,64,86,765,24
24,64,90,765,24
24,68,110,28,23
24,68,85,765,23
24,68,89,28,25
24,68,88,28,25
24,68,90,28,25
24,72,85,765,25
24,72,90,765,27
24,72,89,765,27
24,72,90,765,27
24,72,85,765,27
24,76,81,765,28
24,76,85,765,28
24,76,82,765,28
24,76,85,765,28
24,76,84,765,29
24,80,76,20,29
24,80,73,20,38
24,80,73,20,38
24,80,74,20,38
24,80,72,20,38
24,84,67,765,38
24,84,63,765,38
24,84,65,765,45
24,84,66,765,45
24,84,65,765,45
24,88,56,765,45
24,88,56,765,60
24,88,57,765,60
24,88,56,765,61
24,88,55,765,61
24,92,49,38,60
24,92,52,765,60
24,92,51,38,91
24,92,49,38,91
24,92,50,38,91
24,96,45,27,91
24,96,42,27,151
24,96,46,27,151
24,96,44,27,152
24,96,44,27,152
24,100,42,253,151
24,100,41,253,151
24,100,41,253,206
24,100,39,253,206
24,100,39,253,206
24,104,37,207,206
24,104,36,207,214
24,104,40,207,214
24,104,40,207,215
24,104,40,207,215
24,108,37,33,216
24,108,36,765,216
24,108,38,33,217
24,108,37,33,217
24,108,38,33,216
24,112,38,21,216
24,112,35,21,217
24,112,35,21,217
24,112,37,21,216
24,112,34,21,216
24,116,31,20,218
24,116,34,21,218
24,116,36,20,218
24,116,36,20,218
24,116,34,20,219
24,120,35,20,219
24,120,35,20,217
24,120,34,20,217
24,120,32,20,218
24,120,36,20,218
28,120,33,20,218
28,120,33,20,218
28,120,34,20,218
28,120,37,20,218
28,120,35,20,218
28,116,35,20,218
28,116,34,20,217
28,116,35,20,217
28,116,37,20,216
28,116,36,20,216
28,112,36,21,218
28,112,37,21,218
28,112,39,21,216
28,112,37,21,216
28,112,39,21,215
28,108,37,24,215
28,108,39,24,214
28,108,41,24,214
28,108,36,24,215
28,108,43,24,215
28,104,42,207,215
28,104,42,207,215
28,104,42,207,208
28,104,43,207,208
28,104,44,207,209
28,100,48,251,209
28,100,50,251,168
28,100,52,251,168
28,100,49,251,167
28,100,48,252,167
28,96,52,207,167
28,96,58,765,167
28,96,59,207,91
28,96,60,207,91
28,96,59,207,92
28,92,74,252,92
28,92,79,252,54
28,92,75,252,54
28,92,76,252,55
28,92,75,252,55
28,88,91,765,55
28,88,93,765,55
28,88,93,765,45
28,88,95,765,45
28,88,94,765,43
28,84,119,765,43
28,84,120,765,33
28,84,120,765,33
28,84,119,765,32
28,84,122,765,32
28,80,166,20,33
28,80,145,20,33
28,80,143,20,33
28,80,142,20,29
28,80,143,20,29
28,76,140,20,28
28,76,163,20,28
28,76,163,20,33
28,76,163,20,33
28,76,164,20,34
28,72,168,20,34
28,72,169,20,30
28,72,169,20,30
28,72,169,20,29
28,72,168,20,29
28,68,167,28,30
28,68,163,765,30
28,68,165,28,26
28,68,165,28,26
28,68,164,28,28
28,64,162,40,28
28,64,161,40,27
28,64,161,40,27
28,64,160,40,25
28,64,162,40,25
28,60,156,22,25
28,60,157,37,25
28,60,156,22,27
28,60,157,22,27
28,60,156,22,27
28,56,141,24,27
28,56,139,24,27
28,56,139,24,27
28,56,137,24,29
28,56,140,24,29
28,52,115,21,27
28,52,114,765,27
28,52,115,21,30
28,52,115,21,30
28,52,115,21,30
28,48,94,22,30
28,48,92,22,21
28,48,91,22,21
28,48,95,22,20
28,48,86,22,20
28,44,42,20,20
28,44,73,765,20
28,44,71,20,22
28,44,74,20,22
28,44,70,20,21
28,40,56,20,21
28,40,55,20,24
28,40,57,20,24
28,40,58,20,25
28,40,55,20,25
28,36,45,20,23
28,36,49,765,23
28,36,48,20,40
28,36,43,20,40
28,36,46,20,40
28,32,41,20,40
28,32,40,20,78
28,32,38,20,78
28,32,39,20,79
28,32,45,20,79
28,28,34,20,77
28,28,37,20,77
28,28,38,20,135
28,28,35,20,135
28,28,37,20,134
28,24,38,20,134
28,24,35,20,191
28,24,36,20,191
28,24,38,20,193
28,24,37,20,193
28,20,34,20,192
28,20,36,765,192
28,20,33,20,208
28,20,35,20,208
28,20,34,20,209
28,16,34,20,209
28,16,33,20,212
28,16,32,20,212
28,16,35,20,211
28,16,32,20,211
28,12,33,20,213
28,12,33,765,213
28,12,32,20,213
28,12,32,20,213
28,12,32,20,213
28,8,33,20,213
28,8,30,20,215
28,8,34,20,215
28,8,34,20,216
28,8,33,20,216
28,4,35,20,215
28,4,33,765,215
28,4,34,20,214
28,4,35,20,214
28,4,31,20,217
28,0,31,20,217
28,0,35,20,216
28,0,35,20,216
28,0,33,20,216
28,0,31,20,216
32,0,34,20,216
32,0,34,765,216
32,0,32,20,216
32,0,32,20,216
32,0,33,20,216
32,4,29,20,216
32,4,32,20,215
32,4,32,20,215
32,4,34,20,214
32,4,35,20,214
32,8,33,20,215
32,8,31,765,215
32,8,36,20,213
32,8,33,20,213
32,8,32,20,214
32,12,31,20,214
