x,y,intensity,ultra,lidar
0,0,15,23,380
0,0,16,23,389
0,0,15,23,389
0,0,18,23,390
0,0,17,23,390
0,4,17,23,387
0,4,14,765,387
0,4,16,23,393
0,4,16,23,393
0,4,16,23,392
0,8,15,28,392
0,8,14,28,389
0,8,14,28,389
0,8,14,28,391
0,8,13,26,391
0,12,14,25,391
0,12,16,765,391
0,12,15,25,389
0,12,15,25,389
0,12,13,25,388
0,16,16,25,388
0,16,15,25,388
0,16,16,26,388
0,16,14,26,392
0,16,14,26,392
0,20,13,25,389
0,20,17,765,389
0,20,13,25,387
0,20,15,25,387
0,20,16,25,388
0,24,11,26,388
0,24,13,26,390
0,24,11,26,390
0,24,11,25,388
0,24,12,25,388
0,28,13,33,389
0,28,13,765,389
0,28,12,33,387
0,28,13,33,387
0,28,13,33,388
0,32,12,24,388
0,32,12,24,387
0,32,15,24,387
0,32,12,24,387
0,32,12,24,387
0,36,12,27,387
0,36,13,23,387
0,36,12,27,385
0,36,14,27,385
0,36,15,27,387
0,40,11,24,387
0,40,13,24,387
0,40,12,24,387
0,40,12,24,386
0,40,14,24,386
0,44,13,34,386
0,44,12,765,386
0,44,14,34,385
0,44,14,34,385
0,44,12,34,385
0,48,11,23,385
0,48,11,23,384
0,48,11,23,384
0,48,11,23,385
0,48,11,23,385
0,52,13,26,385
0,52,11,21,385
0,52,14,26,381
0,52,12,26,381
0,52,14,26,384
0,56,13,27,384
0,56,12,27,381
0,56,11,27,381
0,56,14,27,384
0,56,10,27,384
0,60,16,34,383
0,60,15,765,383
0,60,17,34,380
0,60,11,34,380
0,60,12,34,380
0,64,10,33,382
0,64,12,765,382
0,64,13,33,381
0,64,13,33,381
0,64,11,33,382
0,68,12,23,382
0,68,12,23,382
0,68,9,23,382
0,68,11,23,380
0,68,13,23,380
0,72,15,23,381
0,72,14,765,381
0,72,13,23,381
0,72,11,23,381
0,72,11,23,382
0,76,13,23,382
0,76,11,23,380
0,76,12,23,380
0,76,15,23,383
0,76,11,23,383
0,80,13,24,381
0,80,12,765,381
0,80,10,23,381
0,80,15,24,381
0,80,13,24,382
0,84,10,24,382
0,84,11,24,380
0,84,10,25,380
0,84,11,24,380
0,84,11,24,380
0,88,13,28,380
0,88,10,765,380
0,88,13,28,379
0,88,13,28,379
0,88,11,28,378
0,92,11,34,378
0,92,11,34,377
0,92,12,34,377
0,92,11,34,378
0,92,12,34,378
0,96,15,33,381
0,96,12,35,381
0,96,9,33,378
0,96,12,33,378
0,96,11,33,378
0,100,10,22,379
0,100,12,765,379
0,100,11,23,379
0,100,11,22,379
0,100,10,22,378
0,104,10,22,378
0,104,14,22,378
0,104,12,22,378
0,104,9,22,378
0,104,12,22,378
0,108,13,22,378
0,108,10,765,378
0,108,11,22,378
0,108,13,22,378
0,108,11,22,376
0,112,10,22,376
0,112,14,22,377
0,112,12,22,377
0,112,12,22,377
0,112,14,22,377
0,116,11,22,376
0,116,12,765,376
0,116,12,22,375
0,116,10,22,375
0,116,12,22,374
0,120,11,22,374
0,120,11,22,375
0,120,15,22,375
0,120,13,22,376
0,120,11,22,376
0,124,15,23,377
0,124,12,765,377
0,124,12,23,375
0,124,8,23,375
0,124,12,23,377
0,128,10,33,377
0,128,10,33,376
0,128,11,33,376
0,128,14,33,376
0,128,12,33,376
0,132,13,33,375
0,132,9,765,375
0,132,12,33,375
0,132,14,33,375
0,132,10,33,378
0,136,7,33,378
0,136,11,33,374
0,136,11,33,374
0,136,11,33,376
0,136,9,33,376
0,140,11,23,376
0,140,12,765,376
0,140,10,23,374
0,140,11,23,374
0,140,13,23,373
0,144,10,33,373
0,144,9,23,374
0,144,8,23,374
0,144,11,23,376
0,144,9,33,376
0,148,12,33,377
0,148,12,765,377
0,148,8,33,376
0,148,13,33,376
0,148,11,33,376
0,152,13,33,376
0,152,12,33,376
0,152,7,33,376
0,152,7,33,376
0,152,11,33,376
0,156,9,33,378
0,156,10,765,378
0,156,7,33,377
0,156,10,33,377
0,156,9,33,376
0,160,8,32,376
0,160,10,32,379
0,160,9,32,379
0,160,9,32,382
0,160,11,32,382
4,160,12,32,379
4,160,8,765,379
4,160,11,32,379
4,160,11,32,379
4,160,10,32,379
4,156,11,23,379
4,156,13,23,377
4,156,9,23,377
4,156,10,23,376
4,156,10,23,376
4,152,8,23,377
4,152,9,765,377
4,152,10,23,375
4,152,10,23,375
4,152,10,23,373
4,148,12,23,373
4,148,10,23,374
4,148,11,23,374
4,148,9,23,373
4,148,13,23,373
4,144,12,26,374
4,144,10,765,374
4,144,12,26,373
4,144,9,26,373
4,144,8,26,372
4,140,9,32,372
4,140,12,32,371
4,140,11,32,371
4,140,12,32,374
4,140,13,32,374
4,136,10,33,372
4,136,13,765,372
4,136,12,33,371
4,136,10,33,371
4,136,10,33,371
4,132,10,33,371
4,132,13,33,372
4,132,12,33,372
4,132,12,33,370
4,132,12,33,370
4,128,12,33,373
4,128,12,765,373
4,128,11,33,374
4,128,11,33,374
4,128,12,33,373
4,124,11,33,373
4,124,12,33,373
4,124,11,33,373
4,124,12,33,371
4,124,11,33,371
4,120,10,33,375
4,120,12,765,375
4,120,9,33,369
4,120,12,33,369
4,120,10,33,371
4,116,13,33,371
4,116,10,33,374
4,116,11,33,374
4,116,14,33,373
4,116,13,33,373
4,112,13,24,374
4,112,11,765,374
4,112,10,24,373
4,112,11,24,373
4,112,12,24,374
4,108,11,24,374
4,108,12,24,374
4,108,13,24,374
4,108,11,24,373
4,108,12,24,373
4,104,12,33,373
4,104,12,765,373
4,104,12,33,373
4,104,11,33,373
4,104,11,33,373
4,100,11,33,373
4,100,13,33,375
4,100,12,33,375
4,100,12,33,373
4,100,10,33,373
4,96,12,27,374
4,96,13,765,374
4,96,13,27,373
4,96,14,27,373
4,96,13,27,373
4,92,10,33,373
4,92,12,33,372
4,92,11,33,372
4,92,11,33,373
4,92,10,33,373
4,88,11,24,375
4,88,14,765,375
4,88,12,24,374
4,88,10,24,374
4,88,12,24,374
4,84,11,26,374
4,84,10,26,373
4,84,12,26,373
4,84,12,26,373
4,84,15,26,373
4,80,12,23,374
4,80,11,765,374
4,80,11,23,373
4,80,12,23,373
4,80,12,23,372
4,76,12,22,372
4,76,12,23,372
4,76,11,22,372
4,76,12,23,375
4,76,12,23,375
4,72,13,22,375
4,72,15,765,375
4,72,12,22,374
4,72,13,22,374
4,72,13,22,374
4,68,11,22,374
4,68,13,22,374
4,68,13,22,374
4,68,12,22,375
4,68,12,22,375
4,64,9,33,374
4,64,12,765,374
4,64,11,33,374
4,64,12,33,374
4,64,13,33,374
4,60,14,34,374
4,60,10,34,373
4,60,12,34,373
4,60,14,34,376
4,60,14,34,376
4,56,10,25,376
4,56,11,765,376
4,56,11,25,376
4,56,13,25,376
4,56,12,25,376
4,52,11,23,376
4,52,14,23,377
4,52,16,23,377
4,52,12,23,378
4,52,14,23,378
4,48,11,24,377
4,48,15,20,377
4,48,14,24,379
4,48,12,24,379
4,48,12,24,377
4,44,12,34,377
4,44,13,24,378
4,44,12,24,378
4,44,10,24,380
4,44,12,24,380
4,40,15,34,380
4,40,13,765,380
4,40,11,34,379
4,40,13,34,379
4,40,17,34,379
4,36,13,23,379
4,36,14,23,380
4,36,14,23,380
4,36,12,23,380
4,36,13,23,380
4,32,12,26,383
4,32,17,21,383
4,32,13,26,383
4,32,12,26,383
4,32,11,26,383
4,28,12,23,383
4,28,13,23,383
4,28,14,23,383
4,28,13,23,385
4,28,13,23,385
4,24,14,24,383
4,24,16,765,383
4,24,13,24,384
4,24,12,24,384
4,24,14,24,384
4,20,13,32,384
4,20,17,32,387
4,20,13,32,387
4,20,11,32,387
4,20,13,32,387
4,16,17,24,384
4,16,9,765,384
4,16,16,24,387
4,16,14,24,387
4,16,16,24,388
4,12,15,29,388
4,12,14,29,386
4,12,15,29,386
4,12,15,29,387
4,12,14,29,387
4,8,19,23,387
4,8,15,765,387
4,8,16,23,386
4,8,15,23,386
4,8,17,23,386
4,4,15,27,386
4,4,17,27,385
4,4,17,27,385
4,4,15,27,386
4,4,18,27,386
4,0,14,29,386
4,0,15,765,386
4,0,16,29,386
4,0,18,29,386
4,0,15,29,386
8,0,16,25,386
8,0,17,25,384
8,0,14,25,384
8,0,18,25,386
8,0,19,25,386
8,4,17,26,385
8,4,15,765,385
8,4,17,26,387
8,4,14,26,387
8,4,16,26,388
8,8,13,22,388
8,8,18,22,387
8,8,15,22,387
8,8,18,22,388
8,8,15,22,388
8,12,14,26,386
8,12,14,765,386
8,12,14,26,385
8,12,14,26,385
8,12,15,26,386
8,16,15,23,386
8,16,14,23,384
8,16,16,23,384
8,16,13,23,386
8,16,16,23,386
8,20,14,34,386
8,20,17,35,386
8,20,14,34,385
8,20,17,34,385
8,20,14,34,385
8,24,15,23,385
8,24,17,23,385
8,24,13,23,385
8,24,14,23,384
8,24,15,23,384
8,28,13,22,384
8,28,13,765,384
8,28,11,22,384
8,28,10,22,384
8,28,11,22,383
8,32,12,34,383
8,32,11,34,382
8,32,14,34,382
8,32,13,34,383
8,32,13,34,383
8,36,14,22,382
8,36,8,765,382
8,36,14,22,380
8,36,16,22,380
8,36,13,22,381
8,40,15,34,381
8,40,14,34,381
8,40,11,34,381
8,40,12,34,379
8,40,15,34,379
8,44,14,34,379
8,44,15,765,379
8,44,13,34,378
8,44,12,34,378
8,44,13,34,377
8,48,14,34,377
8,48,10,34,378
8,48,12,34,378
8,48,10,34,378
8,48,12,34,378
8,52,16,22,377
8,52,13,20,377
8,52,14,22,375
8,52,14,22,375
8,52,11,22,374
8,56,11,23,374
8,56,11,23,375
8,56,11,23,375
8,56,12,23,376
8,56,16,23,376
8,60,13,24,376
8,60,10,765,376
8,60,15,24,374
8,60,15,24,374
8,60,12,24,374
8,64,13,34,374
8,64,9,34,373
8,64,12,34,373
8,64,14,34,374
8,64,11,34,374
8,68,12,27,372
8,68,16,765,372
8,68,14,27,372
8,68,12,27,372
8,68,10,27,373
8,72,12,22,373
8,72,10,22,371
8,72,14,22,371
8,72,15,22,371
8,72,12,22,371
8,76,11,22,372
8,76,13,765,372
8,76,9,22,371
8,76,12,22,371
8,76,13,22,372
8,80,13,21,372
8,80,12,21,372
8,80,13,21,372
8,80,11,21,373
8,80,13,21,373
8,84,12,22,373
8,84,11,765,373
8,84,12,22,371
8,84,12,22,371
8,84,12,22,372
8,88,14,22,372
8,88,12,22,372
8,88,12,22,372
8,88,10,22,372
8,88,12,22,372
8,92,11,23,372
8,92,11,765,372
8,92,12,23,373
8,92,12,23,373
8,92,15,23,374
8,96,12,23,374
8,96,11,23,374
8,96,12,23,374
8,96,10,23,373
8,96,12,23,373
8,100,12,23,373
8,100,12,35,373
8,100,13,23,376
8,100,11,23,376
8,100,12,23,373
8,104,13,24,373
8,104,13,24,374
8,104,12,24,374
8,104,11,24,375
8,104,9,24,375
8,108,15,24,374
8,108,12,765,374
8,108,10,24,376
8,108,12,24,376
8,108,12,24,374
8,112,12,23,374
8,112,12,23,373
8,112,11,23,373
8,112,10,23,374
8,112,13,23,374
8,116,11,23,375
8,116,12,765,375
8,116,13,24,374
8,116,12,24,374
8,116,11,24,374
8,120,10,24,374
8,120,12,24,374
8,120,10,24,374
8,120,12,24,374
8,120,11,24,374
8,124,13,33,374
8,124,10,765,374
8,124,10,33,375
8,124,14,33,375
8,124,11,33,373
8,128,12,24,373
8,128,11,24,372
8,128,10,24,372
8,128,11,24,374
8,128,12,24,374
8,132,11,24,373
8,132,11,765,373
8,132,11,24,373
8,132,9,24,373
8,132,12,24,372
8,136,12,24,372
8,136,11,24,375
8,136,8,24,375
8,136,11,25,373
8,136,13,25,373
8,140,8,33,372
8,140,13,765,372
8,140,12,33,373
8,140,11,33,373
8,140,13,33,375
8,144,9,26,375
8,144,13,25,372
8,144,8,26,372
8,144,11,26,374
8,144,12,26,374
8,148,10,24,376
8,148,11,765,376
8,148,9,24,375
8,148,11,24,375
8,148,10,24,376
8,152,11,23,376
8,152,11,23,375
8,152,12,23,375
8,152,11,23,377
8,152,14,23,377
8,156,10,23,374
8,156,10,765,374
8,156,11,23,376
8,156,10,23,376
8,156,14,23,376
8,160,14,23,376
8,160,10,23,378
8,160,9,23,378
8,160,13,23,377
8,160,9,23,377
12,160,9,32,378
12,160,11,765,378
12,160,11,32,379
12,160,9,32,379
12,160,12,32,375
12,156,12,33,375
12,156,14,33,376
12,156,13,33,376
12,156,10,33,374
12,156,11,33,374
12,152,11,33,374
12,152,10,765,374
12,152,9,33,374
12,152,11,33,374
12,152,12,33,373
12,148,13,22,373
12,148,13,22,371
12,148,11,22,371
12,148,12,22,371
12,148,11,22,371
12,144,12,21,372
12,144,11,765,372
12,144,11,21,371
12,144,9,21,371
12,144,11,21,372
12,140,11,21,372
12,140,9,21,370
12,140,13,21,370
12,140,12,21,371
12,140,13,21,371
12,136,10,21,372
12,136,11,765,372
12,136,14,21,371
12,136,12,21,371
12,136,11,21,371
12,132,11,21,371
12,132,11,21,371
12,132,9,21,371
12,132,10,21,371
12,132,10,21,371
12,128,12,21,370
12,128,14,765,370
12,128,13,21,368
12,128,13,21,368
12,128,13,21,370
12,124,10,21,370
12,124,11,21,370
12,124,10,21,370
12,124,13,21,369
12,124,10,21,369
12,120,13,21,371
12,120,12,765,371
12,120,11,21,370
12,120,13,21,370
12,120,10,21,369
12,116,14,21,369
12,116,13,21,370
12,116,13,21,370
12,116,12,21,369
12,116,9,21,369
12,112,14,20,368
12,112,12,765,368
12,112,14,20,368
12,112,12,20,368
12,112,12,20,370
12,108,13,20,370
12,108,12,20,369
12,108,11,20,369
12,108,17,20,367
12,108,10,20,367
12,104,13,20,370
12,104,14,765,370
12,104,10,20,367
12,104,13,20,367
12,104,12,20,369
12,100,13,20,369
12,100,11,20,365
12,100,11,20,365
12,100,12,20,368
12,100,13,20,368
12,96,12,20,369
12,96,13,765,369
12,96,10,20,367
12,96,12,20,367
12,96,12,20,365
12,92,12,20,365
12,92,12,20,365
12,92,12,20,365
12,92,10,20,369
12,92,13,20,369
12,88,12,21,367
12,88,14,765,367
12,88,13,21,364
12,88,12,21,364
12,88,12,21,363
12,84,11,21,363
12,84,16,21,362
12,84,13,21,362
12,84,13,21,364
12,84,10,21,364
12,80,11,22,366
12,80,12,765,366
12,80,13,22,364
12,80,16,22,364
12,80,15,22,363
12,76,13,22,363
12,76,14,22,363
12,76,13,22,363
12,76,15,22,363
12,76,10,22,363
12,72,15,27,363
12,72,12,765,363
12,72,14,28,364
12,72,13,27,364
12,72,13,27,362
12,68,12,33,362
12,68,11,33,365
12,68,12,33,365
12,68,14,33,366
12,68,15,33,366
12,64,11,23,364
12,64,13,35,364
12,64,13,23,364
12,64,14,23,364
12,64,13,23,365
12,60,13,23,365
12,60,15,23,366
12,60,12,23,366
12,60,11,33,365
12,60,11,23,365
12,56,13,22,366
12,56,16,765,366
12,56,14,22,367
12,56,13,22,367
12,56,13,22,368
12,52,12,34,368
12,52,12,34,369
12,52,14,34,369
12,52,11,34,369
12,52,11,34,369
12,48,15,24,368
12,48,13,21,368
12,48,12,24,371
12,48,12,24,371
12,48,14,24,371
12,44,14,24,371
12,44,14,24,370
12,44,16,24,370
12,44,11,24,374
12,44,15,24,374
12,40,14,22,372
12,40,14,765,372
12,40,14,22,376
12,40,13,22,376
12,40,11,22,374
12,36,15,33,374
12,36,11,33,375
12,36,14,33,375
12,36,15,33,377
12,36,13,33,377
12,32,13,34,377
12,32,12,765,377
12,32,14,34,376
12,32,15,34,376
12,32,14,34,379
12,28,14,23,379
12,28,13,23,379
12,28,10,23,379
12,28,14,23,379
12,28,15,23,379
12,24,13,23,381
12,24,15,765,381
12,24,12,23,380
12,24,13,23,380
12,24,17,23,382
12,20,14,23,382
12,20,17,23,383
12,20,16,23,383
12,20,14,23,383
12,20,14,23,383
12,16,13,30,383
12,16,12,765,383
12,16,13,30,384
12,16,14,30,384
12,16,15,30,384
12,12,13,21,384
12,12,16,21,384
12,12,15,21,384
12,12,14,21,385
12,12,18,21,385
12,8,16,23,385
12,8,14,765,385
12,8,16,23,384
12,8,64,23,384
12,8,18,23,384
12,4,17,22,384
12,4,15,22,386
12,4,17,22,386
12,4,16,22,385
12,4,13,22,385
12,0,15,23,385
12,0,15,765,385
12,0,17,23,387
12,0,16,23,387
12,0,16,23,388
16,0,16,23,388
16,0,16,23,385
16,0,15,23,385
16,0,16,23,385
16,0,17,23,385
16,4,15,22,385
16,4,14,765,385
16,4,15,22,384
16,4,18,22,384
16,4,17,22,386
16,8,17,23,386
16,8,15,23,384
16,8,15,23,384
16,8,16,23,386
16,8,16,23,386
16,12,12,22,384
16,12,14,765,384
16,12,17,22,385
16,12,16,22,385
16,12,13,22,386
16,16,15,25,386
16,16,15,25,384
16,16,11,25,384
16,16,14,25,383
16,16,16,25,383
16,20,17,25,384
16,20,13,765,384
16,20,15,25,382
16,20,12,25,382
16,20,15,25,381
16,24,15,22,381
16,24,13,22,382
16,24,15,22,382
16,24,14,22,380
16,24,16,22,380
16,28,13,25,381
16,28,16,20,381
16,28,17,25,378
16,28,14,24,378
16,28,16,25,378
16,32,16,34,378
16,32,15,34,375
16,32,12,34,375
16,32,14,34,376
16,32,14,34,376
16,36,14,27,376
16,36,13,765,376
16,36,12,27,374
16,36,12,27,374
16,36,14,27,374
16,40,14,22,374
16,40,14,22,373
16,40,14,22,373
16,40,14,22,374
16,40,13,22,374
16,44,13,34,371
16,44,11,765,371
16,44,14,34,370
16,44,13,34,370
16,44,12,34,369
16,48,14,23,369
16,48,12,23,369
16,48,11,23,369
16,48,15,23,367
16,48,14,23,367
16,52,12,34,367
16,52,16,765,367
16,52,16,34,365
16,52,15,34,365
16,52,13,34,365
16,56,12,23,365
16,56,13,23,363
16,56,10,23,363
16,56,15,23,362
16,56,12,23,362
16,60,13,22,364
16,60,13,765,364
16,60,12,22,361
16,60,12,22,361
16,60,13,22,361
16,64,14,22,361
16,64,11,22,360
16,64,14,22,360
16,64,12,22,361
16,64,14,22,361
16,68,12,22,362
16,68,14,765,362
16,68,11,22,358
16,68,12,22,358
16,68,13,22,359
16,72,16,23,359
16,72,13,23,358
16,72,10,23,358
16,72,14,23,359
16,72,12,23,359
16,76,11,23,361
16,76,12,765,361
16,76,16,23,359
16,76,9,23,359
16,76,12,23,359
16,80,11,24,359
16,80,12,24,360
16,80,12,24,360
16,80,12,24,362
16,80,14,24,362
16,84,14,23,360
16,84,12,765,360
16,84,12,23,360
16,84,11,23,360
16,84,12,23,360
16,88,17,22,360
16,88,13,22,361
16,88,14,22,361
16,88,15,22,361
16,88,12,22,361
16,92,12,21,362
16,92,11,765,362
16,92,12,21,362
16,92,12,21,362
16,92,13,21,362
16,96,12,21,362
16,96,13,21,361
16,96,12,21,361
16,96,12,21,364
16,96,13,21,364
16,100,12,21,365
16,100,11,765,365
16,100,12,21,368
16,100,13,21,368
16,100,13,21,365
16,104,12,20,365
16,104,12,20,366
16,104,13,20,366
16,104,14,20,366
16,104,10,20,366
16,108,12,20,367
16,108,10,765,367
16,108,13,20,366
16,108,15,20,366
16,108,12,20,369
16,112,13,20,369
16,112,11,20,370
16,112,13,20,370
16,112,12,20,369
16,112,13,20,369
16,116,11,20,368
16,116,13,765,368
16,116,12,20,370
16,116,12,20,370
16,116,10,20,371
16,120,14,21,371
16,120,12,21,371
16,120,13,21,371
16,120,10,21,371
16,120,12,21,371
16,124,14,21,372
16,124,13,765,372
16,124,12,21,372
16,124,12,21,372
16,124,15,21,373
16,128,11,21,373
16,128,12,21,374
16,128,10,21,374
16,128,13,21,372
16,128,12,21,372
16,132,11,21,373
16,132,11,765,373
16,132,10,21,373
16,132,10,21,373
16,132,12,21,374
16,136,15,21,374
16,136,11,21,372
16,136,11,21,372
16,136,13,21,371
16,136,11,21,371
16,140,13,21,371
16,140,13,765,371
16,140,12,21,371
16,140,10,21,371
16,140,10,21,373
16,144,10,21,373
16,144,9,21,375
16,144,12,21,375
16,144,11,21,372
16,144,11,21,372
16,148,10,22,375
16,148,11,765,375
16,148,12,22,373
16,148,11,22,373
16,148,10,22,375
16,152,9,33,375
16,152,14,33,375
16,152,11,33,375
16,152,10,33,376
16,152,12,33,376
16,156,10,33,378
16,156,12,765,378
16,156,12,33,377
16,156,10,33,377
16,156,8,33,377
16,160,12,33,377
16,160,11,33,378
16,160,12,33,378
16,160,12,33,375
16,160,10,33,375
20,160,13,22,374
20,160,10,765,374
20,160,11,22,376
20,160,9,22,376
20,160,12,22,375
20,156,11,21,375
20,156,10,21,375
20,156,12,21,375
20,156,11,21,377
20,156,11,21,377
20,152,11,21,376
20,152,9,765,376
20,152,12,21,374
20,152,11,21,374
20,152,13,21,375
20,148,11,21,375
20,148,11,21,372
20,148,13,21,372
20,148,13,22,372
20,148,14,21,372
20,144,11,22,370
20,144,11,765,370
20,144,11,22,372
20,144,12,22,372
20,144,13,22,370
20,140,13,22,370
20,140,12,22,369
20,140,12,22,369
20,140,10,22,370
20,140,13,22,370
20,136,13,22,371
20,136,15,765,371
20,136,10,22,368
20,136,12,22,368
20,136,11,22,369
20,132,11,22,369
20,132,12,22,370
20,132,12,22,370
20,132,12,22,369
20,132,14,22,369
20,128,14,21,368
20,128,13,765,368
20,128,16,21,366
20,128,12,21,366
20,128,12,21,367
20,124,11,21,367
20,124,12,21,366
20,124,11,21,366
20,124,12,21,367
20,124,12,21,367
20,120,13,21,368
20,120,13,765,368
20,120,13,22,366
20,120,13,22,366
20,120,13,22,367
20,116,15,21,367
20,116,12,21,364
20,116,12,21,364
20,116,14,21,364
20,116,14,21,364
20,112,14,21,364
20,112,16,765,364
20,112,11,21,363
20,112,13,21,363
20,112,14,21,362
20,108,13,21,362
20,108,12,21,362
20,108,12,21,362
20,108,14,21,362
20,108,16,21,362
20,104,16,22,360
20,104,11,765,360
20,104,10,22,356
20,104,13,22,356
20,104,15,22,360
20,100,13,22,360
20,100,12,22,355
20,100,13,22,355
20,100,12,22,356
20,100,16,22,356
20,96,16,22,356
20,96,12,765,356
20,96,16,22,355
20,96,13,22,355
20,96,14,22,355
20,92,12,22,355
20,92,11,22,351
20,92,13,22,351
20,92,12,22,352
20,92,16,22,352
20,88,14,22,352
20,88,13,765,352
20,88,10,22,349
20,88,14,22,349
20,88,12,22,350
20,84,12,22,350
20,84,17,22,349
20,84,13,22,349
20,84,11,22,349
20,84,16,22,349
20,80,14,21,348
20,80,13,765,348
20,80,14,21,349
20,80,13,21,349
20,80,14,21,347
20,76,14,21,347
20,76,13,21,349
20,76,16,21,349
20,76,16,21,350
20,76,14,21,350
20,72,14,21,349
20,72,15,765,349
20,72,11,21,347
20,72,14,21,347
20,72,13,21,348
20,68,12,22,348
20,68,17,22,347
20,68,11,22,347
20,68,12,22,349
20,68,16,22,349
20,64,13,34,349
20,64,13,765,349
20,64,13,34,351
20,64,13,34,351
20,64,15,34,351
20,60,15,24,351
20,60,15,24,351
20,60,17,24,351
20,60,14,24,353
20,60,12,24,353
20,56,11,24,351
20,56,13,765,351
20,56,14,26,352
20,56,12,26,352
20,56,13,26,354
20,52,12,22,354
20,52,15,22,358
20,52,14,22,358
20,52,13,22,357
20,52,13,22,357
20,48,13,32,357
20,48,11,20,357
20,48,12,32,360
20,48,13,32,360
20,48,11,32,358
20,44,14,24,358
20,44,15,24,361
20,44,11,24,361
20,44,13,24,363
20,44,14,24,363
20,40,16,23,362
20,40,13,765,362
20,40,15,23,364
20,40,13,23,364
20,40,14,23,364
20,36,13,27,364
20,36,10,27,368
20,36,13,27,368
20,36,12,27,366
20,36,12,27,366
20,32,14,22,368
20,32,15,765,368
20,32,15,22,370
20,32,15,22,370
20,32,11,22,371
20,28,14,34,371
20,28,15,34,372
20,28,14,34,372
20,28,11,34,372
20,28,12,34,372
20,24,15,24,373
20,24,13,765,373
20,24,13,24,375
20,24,16,24,375
20,24,13,24,378
20,20,15,29,378
20,20,12,29,379
20,20,14,29,379
20,20,12,29,378
20,20,16,29,378
20,16,14,32,380
20,16,14,765,380
20,16,15,32,381
20,16,16,31,381
20,16,15,31,380
20,12,16,33,380
20,12,13,33,382
20,12,14,33,382
20,12,14,33,382
20,12,14,33,382
20,8,16,22,382
20,8,16,765,382
20,8,16,22,385
20,8,15,22,385
20,8,15,22,385
20,4,13,25,385
20,4,17,25,384
20,4,14,25,384
20,4,13,25,384
20,4,14,25,384
20,0,16,23,385
20,0,17,765,385
20,0,15,23,385
20,0,15,23,384
20,0,18,765,384
24,0,17,25,384
24,0,19,765,384
24,0,18,25,383
24,0,14,25,383
24,0,21,25,382
24,4,16,34,382
24,4,18,34,383
24,4,17,34,383
24,4,13,34,384
24,4,17,34,384
24,8,17,23,384
24,8,17,765,384
24,8,15,23,382
24,8,17,23,382
24,8,17,23,381
24,12,17,24,381
24,12,14,24,377
24,12,13,24,377
24,12,12,24,381
24,12,15,24,381
24,16,16,23,381
24,16,14,765,381
24,16,11,23,377
24,16,16,23,377
24,16,15,23,377
24,20,15,27,377
24,20,13,27,377
24,20,15,27,377
24,20,12,27,374
24,20,16,27,374
24,24,15,22,374
24,24,14,765,374
24,24,15,22,373
24,24,15,22,373
